instance_id;value;time
Impartial Culture_0;0.08928571428571429;0.8297848701477051
Impartial Culture_1;0.09821428571428571;0.3779919147491455
Impartial Culture_2;0.09895833333333334;0.7026095390319824
Impartial Culture_3;0.08742559523809523;0.35141825675964355
Impartial Culture_4;0.09114583333333334;0.7138547897338867
Impartial Culture_5;0.0900297619047619;0.7480051517486572
Impartial Culture_6;0.07961309523809523;1.1828398704528809
Impartial Culture_7;0.11235119047619048;1.340421438217163
Impartial Culture_8;0.08705357142857142;0.6566770076751709
Impartial Culture_9;0.09523809523809523;0.8118350505828857
Impartial Culture_10;0.09077380952380952;0.8168203830718994
Impartial Culture_11;0.08147321428571429;0.9704077243804932
Impartial Culture_12;0.09151785714285714;0.876659631729126
Impartial Culture_13;0.10788690476190477;0.7998659610748291
Impartial Culture_14;0.08928571428571429;0.7839069366455078
Impartial Culture_15;0.10305059523809523;0.7071132659912109
SP by Conitzer_0;0.1331845238095238;0.6941475868225098
SP by Conitzer_1;0.13169642857142858;0.769944429397583
SP by Conitzer_2;0.1636904761904762;1.1599032878875732
SP by Conitzer_3;0.15699404761904762;0.7898919582366943
SP by Conitzer_4;0.14508928571428573;0.807422399520874
SP by Conitzer_5;0.17261904761904762;0.8028578758239746
SP by Conitzer_6;0.13058035714285715;0.8088417053222656
SP by Conitzer_7;0.17410714285714285;1.0142908096313477
SP by Conitzer_8;0.16331845238095238;0.8218076229095459
SP by Conitzer_9;0.15104166666666669;0.7639601230621338
SP by Conitzer_10;0.14397321428571427;0.8208105564117432
SP by Conitzer_11;0.1279761904761905;0.8232436180114746
SP by Conitzer_12;0.13392857142857142;0.7988686561584473
SP by Conitzer_13;0.15550595238095238;0.7300510406494141
SP by Conitzer_14;0.15848214285714285;0.651261568069458
SP by Conitzer_15;0.17113095238095238;0.7490019798278809
SP by Walsh_0;0.05580357142857143;0.7270634174346924
SP by Walsh_1;0.04538690476190476;0.7011229991912842
SP by Walsh_2;0.060267857142857144;0.7300522327423096
SP by Walsh_3;0.05319940476190476;0.7320454120635986
SP by Walsh_4;0.04836309523809524;0.7679500579833984
SP by Walsh_5;0.04799107142857143;0.6821799278259277
SP by Walsh_6;0.06324404761904762;0.7280559539794922
SP by Walsh_7;0.055059523809523815;0.7240674495697021
SP by Walsh_8;0.055059523809523815;0.6951448917388916
SP by Walsh_9;0.05952380952380953;0.7001311779022217
SP by Walsh_10;0.0625;0.7689480781555176
SP by Walsh_11;0.06361607142857142;0.6998603343963623
SP by Walsh_12;0.055431547619047616;0.6343080997467041
SP by Walsh_13;0.06808035714285714;0.5050241947174072
SP by Walsh_14;0.05171130952380953;0.4832322597503662
SP by Walsh_15;0.05282738095238095;0.47872185707092285
SPOC_0;0.21242559523809526;0.4024055004119873
SPOC_1;0.2340029761904762;0.35405445098876953
SPOC_2;0.1915922619047619;0.385969877243042
SPOC_3;0.2183779761904762;0.48969316482543945
SPOC_4;0.23586309523809526;0.5285897254943848
SPOC_5;0.20126488095238096;0.6871695518493652
SPOC_6;0.2224702380952381;0.7579727172851562
SPOC_7;0.18452380952380953;0.8238010406494141
SPOC_8;0.16927083333333331;0.8826444149017334
SPOC_9;0.17782738095238096;0.6465249061584473
SPOC_10;0.1912202380952381;0.6447646617889404
SPOC_11;0.18675595238095238;0.7961044311523438
SPOC_12;0.20461309523809526;0.7713222503662109
SPOC_13;0.23325892857142858;0.8527238368988037
SPOC_14;0.21949404761904762;0.7801558971405029
SPOC_15;0.1837797619047619;0.7061545848846436
Single-Crossing_0;0.08258928571428571;0.7700865268707275
Single-Crossing_1;0.09337797619047619;0.5222675800323486
Single-Crossing_2;0.09672619047619048;0.49633193016052246
Single-Crossing_3;0.08556547619047619;0.4303762912750244
Single-Crossing_4;0.10788690476190477;0.5465412139892578
Single-Crossing_5;0.08816964285714286;0.5405569076538086
Single-Crossing_6;0.0978422619047619;0.556774377822876
Single-Crossing_7;0.09151785714285714;0.5674848556518555
Single-Crossing_8;0.09077380952380952;0.40943431854248047
Single-Crossing_9;0.09375;0.37144947052001953
Single-Crossing_10;0.09263392857142858;0.3500185012817383
Single-Crossing_11;0.08482142857142858;0.39551782608032227
Single-Crossing_12;0.10007440476190477;0.4637606143951416
Single-Crossing_13;0.08816964285714286;0.41674160957336426
Single-Crossing_14;0.09709821428571429;0.5439672470092773
Single-Crossing_15;0.08482142857142858;0.4062061309814453
GS Balanced_0;0.2648809523809524;0.44217348098754883
GS Balanced_1;0.25;0.5439105033874512
GS Balanced_2;0.25892857142857145;0.5109381675720215
GS Balanced_3;0.22842261904761904;0.4430971145629883
GS Balanced_4;0.255952380952381;0.5549886226654053
GS Balanced_5;0.255952380952381;0.6382956504821777
GS Balanced_6;0.255952380952381;0.7563879489898682
GS Balanced_7;0.2552083333333333;0.701911211013794
GS Balanced_8;0.2507440476190476;0.6450092792510986
GS Balanced_9;0.23883928571428573;0.4966745376586914
GS Balanced_10;0.26785714285714285;0.4564547538757324
GS Balanced_11;0.28645833333333337;0.48087120056152344
GS Balanced_12;0.255952380952381;0.38995933532714844
GS Balanced_13;0.2998511904761905;0.481006383895874
GS Balanced_14;0.2619047619047619;0.43184638023376465
GS Balanced_15;0.2619047619047619;0.3720078468322754
GS Caterpillar_0;0.1376488095238095;0.3766639232635498
GS Caterpillar_1;0.15885416666666669;0.38703250885009766
GS Caterpillar_2;0.12313988095238095;0.4996657371520996
GS Caterpillar_3;0.1488095238095238;0.34114599227905273
GS Caterpillar_4;0.15773809523809526;0.424635648727417
GS Caterpillar_5;0.14508928571428573;0.3209705352783203
GS Caterpillar_6;0.12611607142857142;0.43772196769714355
GS Caterpillar_7;0.13430059523809523;0.4309370517730713
GS Caterpillar_8;0.15104166666666669;0.4453270435333252
GS Caterpillar_9;0.1443452380952381;0.6853322982788086
GS Caterpillar_10;0.15699404761904762;0.512631893157959
GS Caterpillar_11;0.13169642857142858;0.489978551864624
GS Caterpillar_12;0.13988095238095238;0.44449639320373535
GS Caterpillar_13;0.13467261904761904;0.48586010932922363
GS Caterpillar_14;0.15476190476190474;0.49605846405029297
GS Caterpillar_15;0.1484375;0.4520595073699951
Interval_0;0.1409970238095238;0.44640183448791504
Interval_1;0.13913690476190477;0.4940760135650635
Interval_2;0.11011904761904763;0.4776778221130371
Interval_3;0.13504464285714285;0.45977234840393066
Interval_4;0.12202380952380952;0.36801791191101074
Interval_5;0.21800595238095238;0.4677090644836426
Interval_6;0.13430059523809523;0.21934175491333008
Interval_7;0.16517857142857142;0.21643781661987305
Interval_8;0.09337797619047619;0.3249497413635254
Interval_9;0.19345238095238096;0.3812425136566162
Interval_10;0.1636904761904762;0.38196682929992676
Interval_11;0.22991071428571427;0.3734166622161865
Interval_12;0.22209821428571427;0.3271918296813965
Interval_13;0.15773809523809526;0.27726054191589355
Interval_14;0.20833333333333331;0.3454310894012451
Interval_15;0.17782738095238096;0.23392152786254883
Square_0;0.10416666666666666;0.2640514373779297
Square_1;0.09895833333333334;0.2602076530456543
Square_2;0.16964285714285715;0.23960018157958984
Square_3;0.12686011904761904;0.29598426818847656
Square_4;0.10342261904761905;0.29044246673583984
Square_5;0.10714285714285714;0.2514810562133789
Square_6;0.10119047619047619;0.30993032455444336
Square_7;0.08110119047619048;0.3173985481262207
Square_8;0.12016369047619048;0.3111295700073242
Square_9;0.15922619047619047;0.2765822410583496
Square_10;0.11011904761904763;0.32932424545288086
Square_11;0.14657738095238096;0.27658748626708984
Square_12;0.1357886904761905;0.31221961975097656
Square_13;0.14918154761904762;0.36139488220214844
Square_14;0.16108630952380953;0.2986929416656494
Square_15;0.1521577380952381;0.27034473419189453
Cube_0;0.08407738095238095;0.2947235107421875
Cube_1;0.10602678571428571;0.38266921043395996
Cube_2;0.11495535714285714;0.2761063575744629
Cube_3;0.09523809523809523;0.2707529067993164
Cube_4;0.12723214285714285;0.302356481552124
Cube_5;0.1056547619047619;0.3011453151702881
Cube_6;0.07217261904761905;0.3018193244934082
Cube_7;0.109375;0.3439915180206299
Cube_8;0.09523809523809523;0.39110302925109863
Cube_9;0.09486607142857142;0.4308507442474365
Cube_10;0.11235119047619048;0.4660463333129883
Cube_11;0.125;0.4821128845214844
Cube_12;0.10825892857142858;0.5216093063354492
Cube_13;0.07849702380952381;0.4711945056915283
Cube_14;0.11904761904761905;0.3891487121582031
Cube_15;0.09226190476190477;0.40851521492004395
5-Cube_0;0.09933035714285714;0.3913588523864746
5-Cube_1;0.06473214285714286;0.38333964347839355
5-Cube_2;0.06436011904761904;0.682178258895874
5-Cube_3;0.07663690476190477;0.5990021228790283
5-Cube_4;0.11160714285714286;0.4906935691833496
5-Cube_5;0.09709821428571429;0.4527878761291504
5-Cube_6;0.11569940476190477;0.5173838138580322
5-Cube_7;0.08072916666666666;0.4365992546081543
10-Cube_0;0.06324404761904762;0.47274351119995117
10-Cube_1;0.0818452380952381;0.4740889072418213
10-Cube_2;0.09040178571428571;0.450481653213501
10-Cube_3;0.1279761904761905;0.43993639945983887
10-Cube_4;0.0665922619047619;0.4532332420349121
10-Cube_5;0.06101190476190476;0.44161367416381836
10-Cube_6;0.053943452380952384;0.42235374450683594
10-Cube_7;0.0900297619047619;0.44736671447753906
Circle_0;0.22135416666666669;0.40758204460144043
Circle_1;0.2306547619047619;0.425830602645874
Circle_2;0.20461309523809526;0.3952829837799072
Circle_3;0.18675595238095238;0.2932744026184082
Circle_4;0.2224702380952381;0.31934142112731934
Circle_5;0.21875;0.31374049186706543
Circle_6;0.24702380952380953;0.3064570426940918
Circle_7;0.24069940476190474;0.2971482276916504
Circle_8;0.25;0.28246569633483887
Circle_9;0.23735119047619047;0.2743217945098877
Circle_10;0.21763392857142858;0.25681185722351074
Circle_11;0.3430059523809524;0.24394559860229492
Circle_12;0.2265625;0.24940991401672363
Circle_13;0.255952380952381;0.263700008392334
Circle_14;0.22544642857142858;0.27483081817626953
Circle_15;0.2537202380952381;0.27066850662231445
Sphere_0;0.1956845238095238;0.23603606224060059
Sphere_1;0.15141369047619047;0.21727681159973145
Sphere_2;0.21428571428571427;0.23332786560058594
Sphere_3;0.17001488095238096;0.22990942001342773
Sphere_4;0.18601190476190474;0.2598283290863037
Sphere_5;0.1480654761904762;0.21860694885253906
Sphere_6;0.16108630952380953;0.2362055778503418
Sphere_7;0.13206845238095238;0.3110642433166504
Sphere_8;0.18638392857142858;0.30948853492736816
Sphere_9;0.2072172619047619;0.2686731815338135
Sphere_10;0.15029761904761904;0.2796356678009033
Sphere_11;0.13690476190476192;0.3384530544281006
Sphere_12;0.20907738095238096;0.33017611503601074
Sphere_13;0.15550595238095238;0.30625367164611816
Sphere_14;0.1912202380952381;0.30726075172424316
Sphere_15;0.20870535714285715;0.3173949718475342
Urn_0;0.1681547619047619;0.34983038902282715
Urn_1;0.042782738095238096;0.36653637886047363
Urn_2;0.07663690476190477;0.3021104335784912
Urn_3;0.11532738095238095;0.2992746829986572
Urn_4;0.10639880952380952;0.29620862007141113
Urn_5;0.09375;0.3179466724395752
Urn_6;0.11569940476190477;0.29628443717956543
Urn_7;0.10267857142857142;0.3171980381011963
Urn_8;0.16889880952380953;0.3476982116699219
Urn_9;0.1357886904761905;0.32204556465148926
Urn_10;0.09895833333333334;0.3145458698272705
Urn_11;0.14285714285714285;0.3207690715789795
Urn_12;0.08928571428571429;0.32785916328430176
Urn_13;0.2068452380952381;0.3037111759185791
Urn_14;0.14732142857142858;0.2810990810394287
Urn_15;0.20535714285714285;0.24190592765808105
Urn_16;0.015625;0.260986328125
Urn_17;0.05915178571428571;0.2471785545349121
Urn_18;0.13095238095238096;0.29056739807128906
Urn_19;0.14174107142857142;0.2266101837158203
Urn_20;0.05952380952380953;0.24411273002624512
Urn_21;0.05171130952380953;0.30662989616394043
Urn_22;0.15625;0.412337064743042
Urn_23;0.011160714285714286;0.2786548137664795
Urn_24;0.109375;0.25379014015197754
Urn_25;0.14285714285714285;0.27947545051574707
Urn_26;0.0822172619047619;0.2785835266113281
Urn_27;0.1402529761904762;0.22330021858215332
Urn_28;0.1328125;0.20615911483764648
Urn_29;0.08630952380952381;0.24151349067687988
Urn_30;0.23214285714285715;0.21100139617919922
Urn_31;0.14136904761904762;0.2108004093170166
Urn_32;0.07291666666666666;0.20507097244262695
Urn_33;0.14657738095238096;0.20084214210510254
Urn_34;0.13727678571428573;0.23381733894348145
Urn_35;0.10714285714285714;0.202728271484375
Urn_36;0.18080357142857142;0.2055351734161377
Urn_37;0.17001488095238096;0.2028064727783203
Urn_38;0.21949404761904762;0.21741652488708496
Urn_39;0.0;0.2398989200592041
Urn_40;0.28125;0.20799636840820312
Urn_41;0.14285714285714285;0.20047879219055176
Urn_42;0.0974702380952381;0.20470523834228516
Urn_43;0.038690476190476185;0.2371234893798828
Urn_44;0.1480654761904762;0.2018442153930664
Urn_45;0.15476190476190474;0.22222018241882324
Urn_46;0.24032738095238096;0.22652149200439453
Urn_47;0.11755952380952381;0.2018439769744873
Mallows_0;0.06063988095238095;0.21545076370239258
Mallows_1;0.03794642857142857;0.21527957916259766
Mallows_2;0.007068452380952381;0.21125078201293945
Mallows_3;0.03794642857142857;0.2041149139404297
Mallows_4;0.03050595238095238;0.20168447494506836
Mallows_5;0.004836309523809523;0.22371172904968262
Mallows_6;0.0078125;0.20784997940063477
Mallows_7;0.023065476190476192;0.22251462936401367
Mallows_8;0.07217261904761905;0.2083592414855957
Mallows_9;0.06845238095238096;0.2202770709991455
Mallows_10;0.029017857142857144;0.20984649658203125
Mallows_11;0.010044642857142858;0.21582341194152832
Mallows_12;0.07291666666666666;0.2127387523651123
Mallows_13;0.033854166666666664;0.21470093727111816
Mallows_14;0.011904761904761904;0.2403547763824463
Mallows_15;0.03571428571428571;0.21350812911987305
Mallows_16;0.07700892857142858;0.2247300148010254
Mallows_17;0.006324404761904762;0.22824692726135254
Mallows_18;0.01599702380952381;0.24853134155273438
Mallows_19;0.013020833333333332;0.22072672843933105
Mallows_20;0.05915178571428571;0.20460820198059082
Mallows_21;0.009672619047619046;0.2227492332458496
Mallows_22;0.021205357142857144;0.2097625732421875
Mallows_23;0.034970238095238096;0.21451687812805176
Mallows_24;0.014508928571428572;0.19980955123901367
Mallows_25;0.005208333333333334;0.22706007957458496
Mallows_26;0.06436011904761904;0.23142528533935547
Mallows_27;0.008928571428571428;0.26129674911499023
Mallows_28;0.008928571428571428;0.21537399291992188
Mallows_29;0.11235119047619048;0.21852350234985352
Mallows_30;0.08854166666666666;0.21640539169311523
Mallows_31;0.026041666666666664;0.2324657440185547
Mallows_32;0.0033482142857142855;0.2433154582977295
Mallows_33;0.08556547619047619;0.23537278175354004
Mallows_34;0.029017857142857144;0.24135375022888184
Mallows_35;0.07291666666666666;0.22440123558044434
Mallows_36;0.04799107142857143;0.2782585620880127
Mallows_37;0.00818452380952381;0.24411821365356445
Mallows_38;0.025669642857142856;0.21883153915405273
Mallows_39;0.03571428571428571;0.21941471099853516
Mallows_40;0.00818452380952381;0.23168253898620605
Mallows_41;0.055059523809523815;0.2533228397369385
Mallows_42;0.0037202380952380955;0.2251594066619873
Mallows_43;0.05729166666666667;0.21683835983276367
Mallows_44;0.07180059523809523;0.20612668991088867
Mallows_45;0.009300595238095238;0.23255205154418945
Mallows_46;0.043154761904761904;0.21070337295532227
Mallows_47;0.004836309523809523;0.2189960479736328
UN_0;0.11160714285714286;0.19685006141662598
UN_1;0.11569940476190477;0.19762182235717773
UN_2;0.11532738095238095;0.22434329986572266
UN_3;0.10863095238095237;0.2094860076904297
ID;0.0;0.2128293514251709
AN;0.5;0.2119426727294922
