instance_id;value;time
Mallows_0;0.2459077380952381;0.2155609130859375
Mallows_1;0.08854166666666666;0.21520328521728516
Mallows_2;0.24553571428571427;0.2124497890472412
Mallows_3;0.4613095238095238;0.230881929397583
Mallows_4;0.06473214285714286;0.2145695686340332
Mallows_5;0.13430059523809523;0.20970368385314941
Mallows_6;0.03199404761904762;0.2128925323486328
Mallows_7;0.2544642857142857;0.21478486061096191
Mallows_8;0.16741071428571427;0.20485758781433105
Mallows_9;0.07068452380952381;0.2312161922454834
Mallows_10;0.08630952380952381;0.2125558853149414
Mallows_11;0.09709821428571429;0.21919655799865723
Mallows_12;0.1834077380952381;0.20271730422973633
Mallows_13;0.28348214285714285;0.21465849876403809
Mallows_14;0.328125;0.22643756866455078
Mallows_15;0.14136904761904762;0.22180438041687012
Mallows_16;0.2805059523809524;0.24157428741455078
Mallows_17;0.3861607142857143;0.38294219970703125
Mallows_18;0.041294642857142856;0.4287607669830322
Mallows_19;0.12202380952380952;0.33971524238586426
Mallows_20;0.3318452380952381;0.5084412097930908
Mallows_21;0.08556547619047619;0.5439436435699463
Mallows_22;0.1376488095238095;0.3712632656097412
Mallows_23;0.08482142857142858;0.5373492240905762
Mallows_24;0.14657738095238096;0.24536442756652832
Mallows_25;0.3288690476190476;0.21803760528564453
Mallows_26;0.04352678571428571;0.21349692344665527
Mallows_27;0.42447916666666663;0.23631906509399414
Mallows_28;0.2708333333333333;0.2524106502532959
Mallows_29;0.15327380952380953;0.3214256763458252
Mallows_30;0.002232142857142857;0.254352331161499
Mallows_31;0.39657738095238093;0.26030540466308594
Mallows_32;0.011532738095238096;0.24177002906799316
Mallows_33;0.20535714285714285;0.23498177528381348
Mallows_34;0.20163690476190474;0.29718661308288574
Mallows_35;0.0546875;0.22426629066467285
Mallows_36;0.25892857142857145;0.21566438674926758
Mallows_37;0.058779761904761904;0.2101762294769287
Mallows_38;0.2027529761904762;0.20933151245117188
Mallows_39;0.04055059523809524;0.22409605979919434
Mallows_40;0.16517857142857142;0.21311593055725098
Mallows_41;0.28162202380952384;0.23636436462402344
Mallows_42;0.2269345238095238;0.2214369773864746
Mallows_43;0.12946428571428573;0.22763419151306152
Mallows_44;0.01636904761904762;0.21620988845825195
Mallows_45;0.22098214285714285;0.2260756492614746
Mallows_46;0.13988095238095238;0.20364165306091309
Mallows_47;0.3288690476190476;0.2221996784210205
Mallows_48;0.043154761904761904;0.2294013500213623
Mallows_49;0.3913690476190476;0.2182161808013916
Mallows_50;0.3095238095238095;0.2551262378692627
Mallows_51;0.19196428571428573;0.30217742919921875
Mallows_52;0.09523809523809523;0.29176807403564453
Mallows_53;0.2537202380952381;0.28380560874938965
Mallows_54;0.11160714285714286;0.27019524574279785
Mallows_55;0.06473214285714286;0.2775907516479492
Mallows_56;0.3623511904761905;0.24983668327331543
Mallows_57;0.23586309523809526;0.22739648818969727
Mallows_58;0.2611607142857143;0.2356114387512207
Mallows_59;0.125;0.2181699275970459
Mallows_60;0.15178571428571427;0.2792835235595703
Mallows_61;0.04352678571428571;0.2881636619567871
Mallows_62;0.19419642857142858;0.22015380859375
Mallows_63;0.25148809523809523;0.22774362564086914
Mallows_64;0.17336309523809526;0.22776317596435547
Mallows_65;0.1279761904761905;0.23339629173278809
Mallows_66;0.31398809523809523;0.21545147895812988
Mallows_67;0.030133928571428572;0.21522998809814453
Mallows_68;0.12276785714285714;0.21186542510986328
Mallows_69;0.029761904761904764;0.20577168464660645
Mallows_70;0.043154761904761904;0.21719717979431152
Mallows_71;0.36830357142857145;0.21839284896850586
Mallows_72;0.01636904761904762;0.21593379974365234
Mallows_73;0.09598214285714286;0.21965956687927246
Mallows_74;0.3519345238095238;0.22327804565429688
Mallows_75;0.08258928571428571;0.2139737606048584
Mallows_76;0.050595238095238096;0.20427656173706055
Mallows_77;0.06398809523809525;0.22056317329406738
Mallows_78;0.029761904761904764;0.22228121757507324
Mallows_79;0.14657738095238096;0.21693062782287598
Mallows_80;0.20014880952380953;0.21980714797973633
