instance_id;value;time
Mallows_141;1.128278563;28.49415517
Mallows_142;0.764950606;26.11187816
Mallows_143;0.756291928;25.28836966
Mallows_144;1.063488201;26.73768163
Mallows_145;0.76754094;22.74911094
Mallows_146;0.90215876;25.03710628
Mallows_147;0.137758497;2.688787699
Mallows_148;0.973436509;28.65692568
Mallows_149;0.664426918;21.20913243
Mallows_150;0.498197037;18.11707091
Mallows_151;0.633594657;25.11609221
Mallows_152;0.742213313;24.46896911
Mallows_153;0.658542896;24.26811934
Mallows_154;0.675198677;25.03561473
Mallows_155;0.295235682;10.9110539
Mallows_156;0.87428816;25.26127076
Mallows_157;0.471990315;5.583364248
Mallows_158;0.553092622;16.06616497
Mallows_159;0.962783876;25.96597838
Mallows_160;0.849412369;24.47168374
Mallows_161;0.6974096;22.89977455
Mallows_162;1.255659663;27.78135538
Mallows_163;0.792939784;26.3523891
Mallows_164;0.707584094;25.01170897
Mallows_165;0.719212839;25.04697156
Mallows_166;0.336108897;2.238470793
Mallows_167;0.436459079;9.736393452
Mallows_168;0.500584133;19.64423299
Mallows_169;0.47122911;7.150681257
Mallows_170;0.503597492;7.660698891
Mallows_171;0.237178021;4.059383154
Mallows_172;0.953677238;26.2932868
Mallows_173;0.732306195;24.24194431
Mallows_174;0.686076403;26.11858225
Mallows_175;0.120512696;4.748401165
Mallows_176;0.750853604;22.62552118
Mallows_177;0.182739517;11.25160289
Mallows_178;0.562923178;23.36435056
Mallows_179;0.512728634;11.11961007
Mallows_180;0.735796968;23.18534875
Mallows_181;0.261643687;13.29127717
Mallows_182;1.021785176;27.77762222
Mallows_183;0.607845932;17.02800202
Mallows_184;1.055465648;27.77377963
Mallows_185;0.993881421;28.64415503
Mallows_186;0.777164318;25.50439167
Mallows_187;0.486407462;11.17677498
Mallows_188;0.593180115;23.90242553
Mallows_189;0.912450461;28.07212996
Mallows_190;1.013768249;26.18299365
Mallows_191;0.755166064;22.831141
Mallows_192;0.386200612;4.842338085
Mallows_193;0.364066203;20.58177042
Mallows_194;0.460539451;17.20312333
Mallows_195;0.042793001;4.083621502
Mallows_196;1.077613005;27.72472739
Mallows_197;0.871672549;25.82499528
Mallows_198;0.733298686;27.75579834
Mallows_199;0.782809732;31.68392467
Mallows_200;0.515554048;27.55576754
Mallows_201;0.668816681;22.58081698
Mallows_202;0.290421626;16.08937812
Mallows_203;0.987061083;31.82628775
Mallows_204;0.750971381;26.00238228
Mallows_205;0.723482962;27.86355257
Mallows_206;0.435811062;22.06950998
Mallows_207;1.263353346;27.15217471
Mallows_208;0.47711011;25.16290188
Mallows_209;0.662074327;28.65529704
Mallows_210;1.086088154;28.23422503
Mallows_211;0.517729419;22.47345328
Mallows_212;0.989932037;28.63074946
Mallows_213;0.736279446;27.8622582
Mallows_214;0.793484084;32.10278201
Mallows_215;0.666817868;26.99044156
Mallows_216;0.848200852;27.2307415
Mallows_217;0.916915868;30.65229297
