0;1;2;3;4;5;6;7
0.8125;0.125;0.03125;0.03125;0.0;0.0;0.0;0.0
0.14583333333333334;0.6354166666666666;0.13541666666666666;0.052083333333333336;0.03125;0.0;0.0;0.0
0.03125;0.17708333333333334;0.5729166666666666;0.125;0.08333333333333333;0.0;0.010416666666666666;0.0
0.0;0.052083333333333336;0.19791666666666666;0.5729166666666666;0.10416666666666667;0.0625;0.010416666666666666;0.0
0.010416666666666666;0.010416666666666666;0.041666666666666664;0.15625;0.5520833333333334;0.1875;0.041666666666666664;0.0
0.0;0.0;0.020833333333333332;0.03125;0.16666666666666666;0.5520833333333334;0.1875;0.041666666666666664
0.0;0.0;0.0;0.020833333333333332;0.052083333333333336;0.14583333333333334;0.59375;0.1875
0.0;0.0;0.0;0.010416666666666666;0.010416666666666666;0.052083333333333336;0.15625;0.7708333333333334
