0;1;2;3;4;5;6;7
0.9270833333333334;0.052083333333333336;0.020833333333333332;0.0;0.0;0.0;0.0;0.0
0.0625;0.8229166666666666;0.10416666666666667;0.010416666666666666;0.0;0.0;0.0;0.0
0.010416666666666666;0.125;0.75;0.08333333333333333;0.03125;0.0;0.0;0.0
0.0;0.0;0.125;0.8229166666666666;0.052083333333333336;0.0;0.0;0.0
0.0;0.0;0.0;0.07291666666666667;0.8229166666666666;0.10416666666666667;0.0;0.0
0.0;0.0;0.0;0.010416666666666666;0.08333333333333333;0.84375;0.052083333333333336;0.010416666666666666
0.0;0.0;0.0;0.0;0.010416666666666666;0.03125;0.8229166666666666;0.13541666666666666
0.0;0.0;0.0;0.0;0.0;0.020833333333333332;0.125;0.8541666666666666
