instance_id_1;instance_id_2;distance;time
Cube_13;Circle_9;513.0;29.940771341323853
Cube_13;Circle_10;530.0;20.304201364517212
Cube_13;Circle_11;580.0;19.184924840927124
Cube_13;Circle_12;551.0;19.623021602630615
Cube_13;Circle_13;507.0;19.603430032730103
Cube_13;Circle_14;551.0;20.977075338363647
Cube_13;Circle_15;521.0;22.132766485214233
Cube_13;Sphere_0;485.0;20.15773367881775
Cube_13;Sphere_1;522.0;20.050265312194824
Cube_13;Sphere_2;460.0;29.793240308761597
Cube_13;Sphere_3;491.0;37.654470920562744
Cube_13;Sphere_4;479.0;27.147122859954834
Cube_13;Sphere_5;494.0;20.241586685180664
Cube_13;Sphere_6;445.0;20.86516046524048
Cube_13;Sphere_7;460.0;29.732648134231567
Cube_13;Sphere_8;472.0;20.752357721328735
Cube_13;Sphere_9;507.0;21.81702756881714
Cube_13;Sphere_10;455.0;20.48707890510559
Cube_13;Sphere_11;464.0;28.779772758483887
Cube_13;Sphere_12;489.0;36.79409718513489
Cube_13;Sphere_13;451.0;35.98899793624878
Cube_13;Sphere_14;471.0;28.92366933822632
Cube_13;Sphere_15;515.0;20.075938940048218
Cube_13;Urn_0;718.0;17.675485849380493
Cube_13;Urn_1;732.0;19.25694251060486
Cube_13;Urn_2;734.0;18.88895869255066
Cube_13;Urn_3;573.0;19.7592670917511
Cube_13;Urn_4;600.0;20.01273822784424
Cube_13;Urn_5;893.0;15.914996862411499
Cube_13;Urn_6;752.0;17.946730613708496
Cube_13;Urn_7;589.0;22.839842319488525
Cube_13;Urn_8;691.0;17.825265169143677
Cube_13;Urn_9;633.0;19.771191358566284
Cube_13;Urn_10;711.0;18.521207809448242
Cube_13;Urn_11;779.0;19.10443091392517
Cube_13;Urn_12;762.0;17.985092878341675
Cube_13;Urn_13;645.0;32.8625328540802
Cube_13;Urn_14;647.0;35.53307509422302
Cube_13;Urn_15;671.0;34.62934422492981
Cube_13;Urn_16;943.0;28.78124213218689
Cube_13;Urn_17;871.0;32.2659752368927
Cube_13;Urn_18;608.0;37.36685538291931
Cube_13;Urn_19;586.0;37.449329137802124
Cube_13;Urn_20;831.0;33.54228758811951
Cube_13;Urn_21;885.0;30.607816696166992
Cube_13;Urn_22;630.0;36.02866816520691
Cube_13;Urn_23;953.0;29.037378072738647
Cube_13;Urn_24;829.0;18.740793704986572
Cube_13;Urn_25;597.0;19.4816951751709
Cube_13;Urn_26;576.0;19.792872428894043
Cube_13;Urn_27;616.0;19.00642442703247
Cube_13;Urn_28;756.0;16.50305414199829
Cube_13;Urn_29;608.0;27.571450233459473
Cube_13;Urn_30;719.0;32.949320793151855
Cube_13;Urn_31;627.0;36.24014735221863
Cube_13;Urn_32;795.0;27.052884578704834
Cube_13;Urn_33;650.0;18.596450805664062
Cube_13;Urn_34;674.0;24.567575216293335
Cube_13;Urn_35;650.0;18.752814531326294
Cube_13;Urn_36;628.0;18.345410108566284
Cube_13;Urn_37;577.0;21.741769313812256
Cube_13;Urn_38;667.0;20.037909507751465
Cube_13;Urn_39;981.0;15.556923151016235
Cube_13;Urn_40;694.0;17.06596875190735
Cube_13;Urn_41;644.0;20.30221700668335
Cube_13;Urn_42;612.0;19.801652193069458
Cube_13;Urn_43;869.0;20.925530433654785
Cube_13;Urn_44;536.0;20.682483673095703
Cube_13;Urn_45;611.0;18.026045560836792
Cube_13;Urn_46;658.0;18.292587280273438
Cube_13;Urn_47;556.0;19.690861225128174
Cube_13;Mallows_0;568.0;20.761428594589233
Cube_13;Mallows_1;560.0;23.917688846588135
Cube_13;Mallows_2;872.0;19.04230785369873
Cube_13;Mallows_3;591.0;26.036783933639526
Cube_13;Mallows_4;579.0;22.516109466552734
Cube_13;Mallows_5;914.0;16.56416130065918
Cube_13;Mallows_6;848.0;20.910834074020386
Cube_13;Mallows_7;570.0;23.941301345825195
Cube_13;Mallows_8;582.0;19.528600692749023
Cube_13;Mallows_9;576.0;20.416645526885986
Cube_13;Mallows_10;591.0;41.18086099624634
Cube_13;Mallows_11;746.0;35.601383686065674
Cube_13;Mallows_12;584.0;39.006736040115356
Cube_13;Mallows_13;572.0;23.902737140655518
Cube_13;Mallows_14;703.0;20.10884928703308
Cube_13;Mallows_15;555.0;29.748993396759033
Cube_13;Mallows_16;615.0;35.233668088912964
Cube_13;Mallows_17;874.0;31.414583683013916
Cube_13;Mallows_18;648.0;24.391720294952393
Cube_13;Mallows_19;715.0;20.424022674560547
Cube_13;Mallows_20;547.0;22.878806829452515
Cube_13;Mallows_21;760.0;20.16513228416443
Cube_13;Mallows_22;570.0;31.945224285125732
Cube_13;Mallows_23;554.0;24.476457357406616
Cube_13;Mallows_24;670.0;21.526935338974
Cube_13;Mallows_25;892.0;17.806158542633057
Cube_13;Mallows_26;583.0;23.722334384918213
Cube_13;Mallows_27;793.0;21.780512809753418
Cube_13;Mallows_28;828.0;16.897366285324097
Cube_13;Mallows_29;584.0;20.137465953826904
Cube_13;Mallows_30;608.0;19.151253938674927
Cube_13;Mallows_31;616.0;22.82465434074402
Cube_13;Mallows_32;926.0;28.60457992553711
Cube_13;Mallows_33;609.0;36.3764431476593
Cube_13;Mallows_34;570.0;41.20577120780945
Cube_13;Mallows_35;573.0;38.08249855041504
Cube_13;Mallows_36;567.0;28.509369611740112
Cube_13;Mallows_37;852.0;17.69150424003601
Cube_13;Mallows_38;557.0;25.677781581878662
Cube_13;Mallows_39;570.0;21.962042093276978
