instance_id_1;instance_id_2;distance;time
Impartial Culture_6;ANUN_5;632.0;30.144466876983643
Impartial Culture_6;ANUN_6;573.0;34.89609503746033
Impartial Culture_6;ANUN_7;542.0;34.74567270278931
Impartial Culture_6;ANUN_8;510.0;34.46460008621216
Impartial Culture_6;ANUN_9;468.0;31.42318034172058
Impartial Culture_6;ANUN_10;445.0;28.98928189277649
Impartial Culture_6;Irish_0;475.0;33.418198108673096
Impartial Culture_6;Irish_1;510.0;25.917203664779663
Impartial Culture_6;Irish_2;484.0;19.301406860351562
Impartial Culture_6;Irish_3;512.0;20.244589805603027
Impartial Culture_6;Irish_4;524.0;18.71951723098755
Impartial Culture_6;Irish_5;521.0;18.214195728302002
Impartial Culture_6;Irish_6;499.0;21.765227794647217
Impartial Culture_6;Irish_7;535.0;33.82762956619263
Impartial Culture_6;Sushi_0;524.0;33.50716423988342
Impartial Culture_6;Sushi_1;566.0;31.38661217689514
Impartial Culture_6;Sushi_2;560.0;24.577758312225342
Impartial Culture_6;Sushi_3;515.0;29.658642530441284
Impartial Culture_6;Sushi_4;501.0;22.538591623306274
Impartial Culture_6;Sushi_5;562.0;24.00057554244995
Impartial Culture_6;Sushi_6;519.0;22.740970611572266
Impartial Culture_6;Sushi_7;513.0;18.415927171707153
Impartial Culture_6;Grenoble_0;623.0;26.643795251846313
Impartial Culture_6;Grenoble_1;628.0;21.517047882080078
Impartial Culture_6;Grenoble_2;640.0;23.84076976776123
Impartial Culture_6;Grenoble_3;619.0;22.07987689971924
Impartial Culture_6;Grenoble_4;606.0;22.438105583190918
Impartial Culture_6;Grenoble_5;628.0;28.094401359558105
Impartial Culture_6;Grenoble_6;584.0;38.117204427719116
Impartial Culture_6;Grenoble_7;613.0;37.470985412597656
Impartial Culture_7;Impartial Culture_8;428.0;27.444693565368652
Impartial Culture_7;Impartial Culture_9;438.0;27.421110153198242
Impartial Culture_7;Impartial Culture_10;433.0;27.755154609680176
Impartial Culture_7;Impartial Culture_11;436.0;27.55000591278076
Impartial Culture_7;Impartial Culture_12;437.0;27.380107402801514
Impartial Culture_7;Impartial Culture_13;439.0;28.56213641166687
Impartial Culture_7;Impartial Culture_14;436.0;28.116145849227905
Impartial Culture_7;Impartial Culture_15;435.0;27.438594579696655
Impartial Culture_7;SP by Conitzer_0;733.0;35.847116470336914
Impartial Culture_7;SP by Conitzer_1;730.0;36.71622943878174
Impartial Culture_7;SP by Conitzer_2;753.0;36.90268659591675
Impartial Culture_7;SP by Conitzer_3;738.0;36.047287940979004
Impartial Culture_7;SP by Conitzer_4;737.0;35.95406222343445
Impartial Culture_7;SP by Conitzer_5;739.0;35.19488596916199
Impartial Culture_7;SP by Conitzer_6;734.0;36.40004229545593
Impartial Culture_7;SP by Conitzer_7;754.0;36.82116937637329
Impartial Culture_7;SP by Conitzer_8;728.0;35.80426001548767
Impartial Culture_7;SP by Conitzer_9;733.0;36.377230405807495
Impartial Culture_7;SP by Conitzer_10;731.0;35.920798540115356
Impartial Culture_7;SP by Conitzer_11;737.0;28.59114718437195
Impartial Culture_7;SP by Conitzer_12;720.0;22.193679571151733
Impartial Culture_7;SP by Conitzer_13;738.0;23.199249744415283
Impartial Culture_7;SP by Conitzer_14;734.0;21.946630716323853
Impartial Culture_7;SP by Conitzer_15;744.0;20.123796701431274
Impartial Culture_7;SP by Walsh_0;862.0;21.33115839958191
Impartial Culture_7;SP by Walsh_1;843.0;23.31148386001587
Impartial Culture_7;SP by Walsh_2;843.0;26.04333233833313
Impartial Culture_7;SP by Walsh_3;840.0;22.750141382217407
Impartial Culture_7;SP by Walsh_4;854.0;29.49724054336548
Impartial Culture_7;SP by Walsh_5;847.0;40.92883849143982
Impartial Culture_7;SP by Walsh_6;832.0;37.817689657211304
Impartial Culture_7;SP by Walsh_7;875.0;24.560330152511597
Impartial Culture_7;SP by Walsh_8;824.0;22.964251279830933
Impartial Culture_7;SP by Walsh_9;831.0;22.914079666137695
Impartial Culture_7;SP by Walsh_10;850.0;22.60116982460022
Impartial Culture_7;SP by Walsh_11;847.0;23.260241985321045
Impartial Culture_7;SP by Walsh_12;852.0;22.847817182540894
Impartial Culture_7;SP by Walsh_13;813.0;22.557913780212402
Impartial Culture_7;SP by Walsh_14;845.0;36.39163064956665
Impartial Culture_7;SP by Walsh_15;843.0;22.0265371799469
Impartial Culture_7;SPOC_0;580.0;18.591907024383545
Impartial Culture_7;SPOC_1;578.0;22.369209051132202
Impartial Culture_7;SPOC_2;586.0;28.296804428100586
Impartial Culture_7;SPOC_3;578.0;19.155080556869507
Impartial Culture_7;SPOC_4;571.0;18.63678479194641
Impartial Culture_7;SPOC_5;574.0;27.149303674697876
Impartial Culture_7;SPOC_6;573.0;19.00830912590027
Impartial Culture_7;SPOC_7;572.0;18.73336100578308
Impartial Culture_7;SPOC_8;583.0;23.962029457092285
Impartial Culture_7;SPOC_9;581.0;20.17881202697754
Impartial Culture_7;SPOC_10;581.0;18.80293035507202
Impartial Culture_7;SPOC_11;569.0;19.412403345108032
Impartial Culture_7;SPOC_12;582.0;23.33473801612854
Impartial Culture_7;SPOC_13;580.0;22.594182014465332
Impartial Culture_7;SPOC_14;577.0;27.041980743408203
Impartial Culture_7;SPOC_15;577.0;21.485203504562378
Impartial Culture_7;Single-Crossing_0;835.0;20.626197576522827
Impartial Culture_7;Single-Crossing_1;823.0;26.1622474193573
Impartial Culture_7;Single-Crossing_2;836.0;21.75059962272644
Impartial Culture_7;Single-Crossing_3;844.0;23.255378007888794
Impartial Culture_7;Single-Crossing_4;816.0;21.715603828430176
Impartial Culture_7;Single-Crossing_5;815.0;20.748452186584473
Impartial Culture_7;Single-Crossing_6;811.0;20.59847331047058
Impartial Culture_7;Single-Crossing_7;830.0;24.840134620666504
Impartial Culture_7;Single-Crossing_8;838.0;25.65717387199402
Impartial Culture_7;Single-Crossing_9;826.0;23.35487461090088
Impartial Culture_7;Single-Crossing_10;804.0;21.33747363090515
Impartial Culture_7;Single-Crossing_11;826.0;24.397197723388672
Impartial Culture_7;Single-Crossing_12;802.0;22.360453367233276
Impartial Culture_7;Single-Crossing_13;833.0;21.06279683113098
Impartial Culture_7;Single-Crossing_14;838.0;23.12947177886963
Impartial Culture_7;Single-Crossing_15;814.0;24.43703031539917
Impartial Culture_7;GS Balanced_0;662.0;19.84656596183777
Impartial Culture_7;GS Balanced_1;667.0;28.626627206802368
Impartial Culture_7;GS Balanced_2;664.0;33.37457871437073
Impartial Culture_7;GS Balanced_3;673.0;36.59023952484131
Impartial Culture_7;GS Balanced_4;659.0;35.43606519699097
Impartial Culture_7;GS Balanced_5;661.0;36.19220042228699
Impartial Culture_7;GS Balanced_6;666.0;36.22189426422119
Impartial Culture_7;GS Balanced_7;660.0;35.607627868652344
Impartial Culture_7;GS Balanced_8;664.0;35.869335651397705
Impartial Culture_7;GS Balanced_9;668.0;35.63966417312622
Impartial Culture_7;GS Balanced_10;668.0;36.066287994384766
Impartial Culture_7;GS Balanced_11;661.0;35.64129424095154
Impartial Culture_7;GS Balanced_12;664.0;36.06430792808533
Impartial Culture_7;GS Balanced_13;663.0;35.39213037490845
Impartial Culture_7;GS Balanced_14;666.0;35.08254599571228
Impartial Culture_7;GS Balanced_15;661.0;35.41390585899353
Impartial Culture_7;GS Caterpillar_0;542.0;33.84655404090881
Impartial Culture_7;GS Caterpillar_1;548.0;32.75775384902954
Impartial Culture_7;GS Caterpillar_2;546.0;33.40973448753357
Impartial Culture_7;GS Caterpillar_3;565.0;34.21658682823181
Impartial Culture_7;GS Caterpillar_4;543.0;33.204137086868286
Impartial Culture_7;GS Caterpillar_5;552.0;33.20645189285278
Impartial Culture_7;GS Caterpillar_6;546.0;32.97918915748596
Impartial Culture_7;GS Caterpillar_7;543.0;32.1789436340332
Impartial Culture_7;GS Caterpillar_8;552.0;33.289660692214966
Impartial Culture_7;GS Caterpillar_9;548.0;33.166024923324585
Impartial Culture_7;GS Caterpillar_10;548.0;32.89346361160278
Impartial Culture_7;GS Caterpillar_11;550.0;32.28363537788391
Impartial Culture_7;GS Caterpillar_12;546.0;27.172799825668335
Impartial Culture_7;GS Caterpillar_13;537.0;18.445348024368286
Impartial Culture_7;GS Caterpillar_14;548.0;18.48935079574585
Impartial Culture_7;GS Caterpillar_15;542.0;18.022009134292603
Impartial Culture_7;Interval_0;795.0;33.637341260910034
Impartial Culture_7;Interval_1;798.0;25.422710180282593
Impartial Culture_7;Interval_2;816.0;21.07292675971985
Impartial Culture_7;Interval_3;790.0;18.711208820343018
Impartial Culture_7;Interval_4;796.0;20.88079071044922
Impartial Culture_7;Interval_5;808.0;18.549392461776733
Impartial Culture_7;Interval_6;856.0;21.981624841690063
Impartial Culture_7;Interval_7;776.0;20.135372638702393
