instance_id_1;instance_id_2;distance;time
Urn_34;Sushi_4;713.0;32.58340072631836
Urn_34;Sushi_5;654.0;19.17269253730774
Urn_34;Sushi_6;719.0;19.220566034317017
Urn_34;Sushi_7;675.0;20.094503164291382
Urn_34;Grenoble_0;589.0;19.64608597755432
Urn_34;Grenoble_1;606.0;20.72296714782715
Urn_34;Grenoble_2;566.0;19.077906370162964
Urn_34;Grenoble_3;589.0;19.136180639266968
Urn_34;Grenoble_4;592.0;18.97332739830017
Urn_34;Grenoble_5;616.0;19.27413821220398
Urn_34;Grenoble_6;630.0;24.064916849136353
Urn_34;Grenoble_7;625.0;30.175888776779175
Urn_35;Urn_36;656.0;36.34425330162048
Urn_35;Urn_37;583.0;19.442462682724
Urn_35;Urn_38;615.0;19.94382333755493
Urn_35;Urn_39;801.0;26.01019597053528
Urn_35;Urn_40;468.0;16.822933673858643
Urn_35;Urn_41;564.0;18.39729070663452
Urn_35;Urn_42;790.0;21.778987169265747
Urn_35;Urn_43;669.0;16.069336652755737
Urn_35;Urn_44;550.0;24.697368621826172
Urn_35;Urn_45;667.0;34.09957814216614
Urn_35;Urn_46;482.0;34.19300889968872
Urn_35;Urn_47;590.0;28.047122716903687
Urn_35;Mallows_0;734.0;32.26945638656616
Urn_35;Mallows_1;634.0;40.010698556900024
Urn_35;Mallows_2;702.0;31.32196021080017
Urn_35;Mallows_3;629.0;39.3975191116333
Urn_35;Mallows_4;651.0;40.26850962638855
Urn_35;Mallows_5;736.0;30.839821577072144
Urn_35;Mallows_6;690.0;32.008681774139404
Urn_35;Mallows_7;638.0;39.9172728061676
Urn_35;Mallows_8;790.0;41.48062992095947
Urn_35;Mallows_9;780.0;41.38061499595642
Urn_35;Mallows_10;617.0;39.35896897315979
Urn_35;Mallows_11;620.0;35.509515047073364
Urn_35;Mallows_12;764.0;41.61551213264465
Urn_35;Mallows_13;630.0;36.494940996170044
Urn_35;Mallows_14;631.0;32.20245814323425
Urn_35;Mallows_15;671.0;29.744126081466675
Urn_35;Mallows_16;805.0;22.35641574859619
Urn_35;Mallows_17;698.0;17.824520349502563
Urn_35;Mallows_18;616.0;20.644622564315796
Urn_35;Mallows_19;637.0;19.16351294517517
Urn_35;Mallows_20;729.0;23.140522241592407
Urn_35;Mallows_21;632.0;20.608805179595947
Urn_35;Mallows_22;644.0;29.243062734603882
Urn_35;Mallows_23;650.0;40.03090810775757
Urn_35;Mallows_24;612.0;37.20306396484375
Urn_35;Mallows_25;718.0;26.474092721939087
Urn_35;Mallows_26;745.0;22.11761999130249
Urn_35;Mallows_27;659.0;20.32789421081543
Urn_35;Mallows_28;680.0;17.46448254585266
Urn_35;Mallows_29;798.0;24.262547731399536
Urn_35;Mallows_30;806.0;27.80418634414673
Urn_35;Mallows_31;622.0;20.804839611053467
Urn_35;Mallows_32;744.0;14.766214847564697
Urn_35;Mallows_33;811.0;23.270230293273926
Urn_35;Mallows_34;636.0;22.52164912223816
Urn_35;Mallows_35;765.0;24.7159321308136
Urn_35;Mallows_36;703.0;24.638686180114746
Urn_35;Mallows_37;688.0;16.32599115371704
Urn_35;Mallows_38;665.0;21.312425136566162
Urn_35;Mallows_39;670.0;21.725314617156982
Urn_35;Mallows_40;670.0;17.021717309951782
Urn_35;Mallows_41;710.0;23.27349853515625
Urn_35;Mallows_42;761.0;18.60016632080078
Urn_35;Mallows_43;723.0;22.733752489089966
Urn_35;Mallows_44;771.0;22.18903923034668
Urn_35;Mallows_45;665.0;21.111488580703735
Urn_35;Mallows_46;629.0;24.518892526626587
Urn_35;Mallows_47;748.0;15.032331943511963
Urn_35;UN_0;853.0;38.7773060798645
Urn_35;UN_1;858.0;41.6845428943634
Urn_35;UN_2;865.0;41.80299377441406
Urn_35;UN_3;866.0;39.299835443496704
Urn_35;ID;801.0;14.01990556716919
Urn_35;AN;699.0;16.0079505443573
Urn_35;UNSTA;774.0;21.10835099220276
Urn_35;UNSTB;715.0;27.948103189468384
Urn_35;UNSTC;675.0;19.21733522415161
Urn_35;ST_0;684.0;19.204959392547607
Urn_35;ST_1;682.0;22.190420866012573
Urn_35;ST_2;681.0;19.485778093338013
Urn_35;ST_3;690.0;19.202680349349976
Urn_35;IDSTA;692.0;18.3672513961792
Urn_35;IDSTB;715.0;19.304900407791138
Urn_35;IDSTC;749.0;17.270174503326416
Urn_35;IDAN_0;765.0;21.879757404327393
Urn_35;IDAN_1;719.0;14.652277708053589
Urn_35;IDAN_2;683.0;17.71238398551941
Urn_35;IDAN_3;661.0;14.603694677352905
Urn_35;IDAN_4;665.0;16.899005889892578
Urn_35;IDAN_5;693.0;17.194809913635254
Urn_35;IDAN_6;693.0;18.519763231277466
Urn_35;IDAN_7;693.0;26.549115419387817
Urn_35;IDAN_8;693.0;30.481950521469116
Urn_35;IDAN_9;693.0;29.76040291786194
Urn_35;IDAN_10;693.0;20.47594451904297
Urn_35;ANUN_0;678.0;17.581655502319336
Urn_35;ANUN_1;664.0;20.145019054412842
Urn_35;ANUN_2;666.0;17.654597282409668
Urn_35;ANUN_3;692.0;18.446553945541382
Urn_35;ANUN_4;706.0;24.59635353088379
Urn_35;ANUN_5;722.0;38.204448223114014
Urn_35;ANUN_6;755.0;40.13906764984131
Urn_35;ANUN_7;772.0;40.202751874923706
Urn_35;ANUN_8;788.0;41.429959297180176
Urn_35;ANUN_9;812.0;41.90138912200928
