instance_id_1;instance_id_2;distance;time
Impartial Culture_13;Sushi_6;532.0;31.301810264587402
Impartial Culture_13;Sushi_7;502.0;27.91287922859192
Impartial Culture_13;Grenoble_0;628.0;21.6322820186615
Impartial Culture_13;Grenoble_1;629.0;23.330643892288208
Impartial Culture_13;Grenoble_2;631.0;22.87521982192993
Impartial Culture_13;Grenoble_3;618.0;21.72516131401062
Impartial Culture_13;Grenoble_4;607.0;22.807079315185547
Impartial Culture_13;Grenoble_5;633.0;21.31220316886902
Impartial Culture_13;Grenoble_6;585.0;23.759711027145386
Impartial Culture_13;Grenoble_7;626.0;21.311227560043335
Impartial Culture_14;Impartial Culture_15;439.0;19.254735708236694
Impartial Culture_14;SP by Conitzer_0;749.0;22.200669050216675
Impartial Culture_14;SP by Conitzer_1;742.0;19.443828344345093
Impartial Culture_14;SP by Conitzer_2;755.0;19.667388439178467
Impartial Culture_14;SP by Conitzer_3;740.0;19.22590446472168
Impartial Culture_14;SP by Conitzer_4;749.0;21.194343090057373
Impartial Culture_14;SP by Conitzer_5;763.0;19.515789031982422
Impartial Culture_14;SP by Conitzer_6;746.0;19.474308729171753
Impartial Culture_14;SP by Conitzer_7;758.0;19.793182849884033
Impartial Culture_14;SP by Conitzer_8;744.0;19.18125319480896
Impartial Culture_14;SP by Conitzer_9;745.0;23.731125831604004
Impartial Culture_14;SP by Conitzer_10;741.0;35.739837884902954
Impartial Culture_14;SP by Conitzer_11;749.0;35.59735727310181
Impartial Culture_14;SP by Conitzer_12;732.0;35.964354515075684
Impartial Culture_14;SP by Conitzer_13;742.0;36.367775440216064
Impartial Culture_14;SP by Conitzer_14;748.0;26.423155546188354
Impartial Culture_14;SP by Conitzer_15;764.0;19.97547698020935
Impartial Culture_14;SP by Walsh_0;836.0;21.464824438095093
Impartial Culture_14;SP by Walsh_1;817.0;23.502166509628296
Impartial Culture_14;SP by Walsh_2;819.0;21.74733853340149
Impartial Culture_14;SP by Walsh_3;814.0;36.59028458595276
Impartial Culture_14;SP by Walsh_4;828.0;41.81442975997925
Impartial Culture_14;SP by Walsh_5;819.0;40.755420446395874
Impartial Culture_14;SP by Walsh_6;808.0;40.1614727973938
Impartial Culture_14;SP by Walsh_7;851.0;39.74809193611145
Impartial Culture_14;SP by Walsh_8;800.0;34.69747281074524
Impartial Culture_14;SP by Walsh_9;807.0;23.573333024978638
Impartial Culture_14;SP by Walsh_10;828.0;25.71537685394287
Impartial Culture_14;SP by Walsh_11;825.0;23.504186630249023
Impartial Culture_14;SP by Walsh_12;830.0;22.09348154067993
Impartial Culture_14;SP by Walsh_13;789.0;22.209537506103516
Impartial Culture_14;SP by Walsh_14;817.0;27.82465934753418
Impartial Culture_14;SP by Walsh_15;817.0;21.68546414375305
Impartial Culture_14;SPOC_0;612.0;18.561214208602905
Impartial Culture_14;SPOC_1;610.0;18.454406023025513
Impartial Culture_14;SPOC_2;622.0;18.731743097305298
Impartial Culture_14;SPOC_3;606.0;28.0610249042511
Impartial Culture_14;SPOC_4;607.0;34.388049364089966
Impartial Culture_14;SPOC_5;602.0;34.2948682308197
Impartial Culture_14;SPOC_6;613.0;34.490307569503784
Impartial Culture_14;SPOC_7;602.0;34.531036138534546
Impartial Culture_14;SPOC_8;599.0;35.705337047576904
Impartial Culture_14;SPOC_9;599.0;28.106715202331543
Impartial Culture_14;SPOC_10;603.0;18.797261476516724
Impartial Culture_14;SPOC_11;597.0;19.977527141571045
Impartial Culture_14;SPOC_12;606.0;20.699918270111084
Impartial Culture_14;SPOC_13;614.0;20.44633197784424
Impartial Culture_14;SPOC_14;607.0;25.819849729537964
Impartial Culture_14;SPOC_15;603.0;33.95226788520813
Impartial Culture_14;Single-Crossing_0;821.0;38.72845768928528
Impartial Culture_14;Single-Crossing_1;815.0;38.681015729904175
Impartial Culture_14;Single-Crossing_2;816.0;37.97762155532837
Impartial Culture_14;Single-Crossing_3;832.0;38.682077169418335
