instance_id_1;instance_id_2;distance;time
Urn_21;Grenoble_3;678.0;27.64830780029297
Urn_21;Grenoble_4;685.0;17.962294816970825
Urn_21;Grenoble_5;661.0;17.82293152809143
Urn_21;Grenoble_6;713.0;18.91287899017334
Urn_21;Grenoble_7;654.0;18.903961896896362
Urn_22;Urn_23;797.0;15.206996440887451
Urn_22;Urn_24;711.0;27.790889263153076
Urn_22;Urn_25;695.0;34.790677309036255
Urn_22;Urn_26;744.0;36.95347714424133
Urn_22;Urn_27;676.0;29.353315830230713
Urn_22;Urn_28;584.0;15.862508058547974
Urn_22;Urn_29;678.0;19.595781803131104
Urn_22;Urn_30;649.0;15.537799596786499
Urn_22;Urn_31;573.0;17.268733024597168
Urn_22;Urn_32;707.0;15.462484359741211
Urn_22;Urn_33;604.0;25.884296894073486
Urn_22;Urn_34;658.0;33.46613550186157
Urn_22;Urn_35;626.0;33.37196207046509
Urn_22;Urn_36;628.0;34.77475905418396
Urn_22;Urn_37;565.0;33.40086841583252
Urn_22;Urn_38;615.0;31.45716619491577
Urn_22;Urn_39;809.0;28.774150609970093
Urn_22;Urn_40;630.0;31.86385488510132
Urn_22;Urn_41;566.0;33.973928451538086
Urn_22;Urn_42;794.0;37.14843225479126
Urn_22;Urn_43;709.0;31.440523386001587
Urn_22;Urn_44;546.0;33.372777223587036
Urn_22;Urn_45;579.0;33.3331573009491
Urn_22;Urn_46;570.0;33.90081524848938
Urn_22;Urn_47;656.0;34.476057052612305
Urn_22;Mallows_0;740.0;20.14796209335327
Urn_22;Mallows_1;678.0;21.129075050354004
Urn_22;Mallows_2;724.0;15.543531656265259
Urn_22;Mallows_3;655.0;19.936633825302124
Urn_22;Mallows_4;665.0;20.060102701187134
Urn_22;Mallows_5;756.0;14.615254878997803
Urn_22;Mallows_6;708.0;15.903317928314209
Urn_22;Mallows_7;662.0;21.967068910598755
Urn_22;Mallows_8;782.0;24.796764612197876
Urn_22;Mallows_9;772.0;21.197083234786987
Urn_22;Mallows_10;653.0;19.80585789680481
Urn_22;Mallows_11;672.0;17.650425910949707
Urn_22;Mallows_12;776.0;20.643260717391968
Urn_22;Mallows_13;648.0;36.80992102622986
Urn_22;Mallows_14;671.0;34.89366292953491
Urn_22;Mallows_15;637.0;38.173901319503784
Urn_22;Mallows_16;785.0;37.92789125442505
Urn_22;Mallows_17;722.0;30.659390449523926
Urn_22;Mallows_18;636.0;36.93776082992554
Urn_22;Mallows_19;655.0;35.271841526031494
Urn_22;Mallows_20;719.0;37.98910045623779
Urn_22;Mallows_21;676.0;34.39622092247009
Urn_22;Mallows_22;658.0;38.122390031814575
Urn_22;Mallows_23;666.0;38.67393636703491
Urn_22;Mallows_24;628.0;37.42382216453552
Urn_22;Mallows_25;734.0;30.23821258544922
Urn_22;Mallows_26;751.0;37.858272552490234
Urn_22;Mallows_27;695.0;33.38615083694458
Urn_22;Mallows_28;692.0;32.60527157783508
Urn_22;Mallows_29;788.0;38.00087857246399
Urn_22;Mallows_30;806.0;37.68061637878418
Urn_22;Mallows_31;658.0;38.51158881187439
Urn_22;Mallows_32;760.0;29.42780089378357
Urn_22;Mallows_33;801.0;38.79213786125183
Urn_22;Mallows_34;664.0;38.59786677360535
Urn_22;Mallows_35;751.0;38.426416635513306
Urn_22;Mallows_36;689.0;40.3983108997345
Urn_22;Mallows_37;706.0;31.315608739852905
Urn_22;Mallows_38;677.0;39.1826696395874
Urn_22;Mallows_39;690.0;38.55091047286987
