instance_id_1;instance_id_2;distance;time
SP by Conitzer_12;Sphere_14;541.0;29.732564687728882
SP by Conitzer_12;Sphere_15;521.0;19.266172409057617
SP by Conitzer_12;Urn_0;552.0;18.186113119125366
SP by Conitzer_12;Urn_1;698.0;17.095507383346558
SP by Conitzer_12;Urn_2;688.0;17.706239461898804
SP by Conitzer_12;Urn_3;675.0;17.513953924179077
SP by Conitzer_12;Urn_4;690.0;19.501999616622925
SP by Conitzer_12;Urn_5;809.0;17.06548762321472
SP by Conitzer_12;Urn_6;702.0;16.549551963806152
SP by Conitzer_12;Urn_7;653.0;17.191791534423828
SP by Conitzer_12;Urn_8;591.0;18.23859739303589
SP by Conitzer_12;Urn_9;619.0;20.738508701324463
SP by Conitzer_12;Urn_10;693.0;27.857672452926636
SP by Conitzer_12;Urn_11;657.0;16.4100079536438
SP by Conitzer_12;Urn_12;642.0;18.95443820953369
SP by Conitzer_12;Urn_13;673.0;16.93984580039978
SP by Conitzer_12;Urn_14;607.0;17.023444652557373
SP by Conitzer_12;Urn_15;579.0;20.436767578125
SP by Conitzer_12;Urn_16;883.0;27.443058013916016
SP by Conitzer_12;Urn_17;825.0;31.11089849472046
SP by Conitzer_12;Urn_18;614.0;35.30706977844238
SP by Conitzer_12;Urn_19;616.0;32.180885553359985
SP by Conitzer_12;Urn_20;763.0;16.70122456550598
SP by Conitzer_12;Urn_21;823.0;16.28932547569275
SP by Conitzer_12;Urn_22;630.0;17.097886562347412
SP by Conitzer_12;Urn_23;875.0;17.366074800491333
SP by Conitzer_12;Urn_24;727.0;32.553492307662964
SP by Conitzer_12;Urn_25;651.0;34.059534549713135
SP by Conitzer_12;Urn_26;712.0;33.08305907249451
SP by Conitzer_12;Urn_27;702.0;22.056113243103027
SP by Conitzer_12;Urn_28;622.0;15.81635332107544
SP by Conitzer_12;Urn_29;682.0;20.390424728393555
SP by Conitzer_12;Urn_30;595.0;16.068610668182373
SP by Conitzer_12;Urn_31;645.0;20.803841590881348
SP by Conitzer_12;Urn_32;731.0;16.272095918655396
SP by Conitzer_12;Urn_33;696.0;26.362614393234253
SP by Conitzer_12;Urn_34;628.0;22.491820096969604
SP by Conitzer_12;Urn_35;596.0;17.24647569656372
SP by Conitzer_12;Urn_36;554.0;20.42542600631714
SP by Conitzer_12;Urn_37;599.0;16.94546389579773
SP by Conitzer_12;Urn_38;581.0;19.868354558944702
SP by Conitzer_12;Urn_39;903.0;16.221892833709717
SP by Conitzer_12;Urn_40;626.0;16.595322608947754
SP by Conitzer_12;Urn_41;676.0;18.41921877861023
SP by Conitzer_12;Urn_42;714.0;16.868286848068237
SP by Conitzer_12;Urn_43;803.0;16.057573080062866
SP by Conitzer_12;Urn_44;566.0;22.161086320877075
SP by Conitzer_12;Urn_45;661.0;27.171327829360962
SP by Conitzer_12;Urn_46;578.0;33.12030267715454
SP by Conitzer_12;Urn_47;618.0;31.86805272102356
SP by Conitzer_12;Mallows_0;694.0;27.417845726013184
SP by Conitzer_12;Mallows_1;658.0;21.236584663391113
SP by Conitzer_12;Mallows_2;810.0;17.851804971694946
SP by Conitzer_12;Mallows_3;667.0;34.1184618473053
SP by Conitzer_12;Mallows_4;667.0;39.17170691490173
SP by Conitzer_12;Mallows_5;840.0;18.54190421104431
SP by Conitzer_12;Mallows_6;804.0;17.057583332061768
SP by Conitzer_12;Mallows_7;666.0;23.524021863937378
SP by Conitzer_12;Mallows_8;708.0;25.611381769180298
