instance_id_1;instance_id_2;distance;time
Square_9;Grenoble_2;615.0;31.730969190597534
Square_9;Grenoble_3;632.0;39.81876826286316
Square_9;Grenoble_4;629.0;38.98705244064331
Square_9;Grenoble_5;625.0;40.87637233734131
Square_9;Grenoble_6;621.0;38.157002210617065
Square_9;Grenoble_7;638.0;39.39395713806152
Square_10;Square_11;483.0;24.795424222946167
Square_10;Square_12;433.0;23.53222155570984
Square_10;Square_13;457.0;19.794774532318115
Square_10;Square_14;410.0;19.359530448913574
Square_10;Square_15;448.0;19.222031354904175
Square_10;Cube_0;445.0;25.180289268493652
Square_10;Cube_1;548.0;37.50175619125366
Square_10;Cube_2;532.0;36.91040301322937
Square_10;Cube_3;484.0;30.79580330848694
Square_10;Cube_4;475.0;29.226930856704712
Square_10;Cube_5;503.0;20.549813270568848
Square_10;Cube_6;377.0;25.656676054000854
Square_10;Cube_7;467.0;32.22469520568848
Square_10;Cube_8;484.0;20.97456979751587
Square_10;Cube_9;449.0;26.054737329483032
Square_10;Cube_10;492.0;21.561171770095825
Square_10;Cube_11;400.0;21.38934898376465
Square_10;Cube_12;461.0;22.457136392593384
Square_10;Cube_13;481.0;22.534171104431152
Square_10;Cube_14;406.0;31.737712383270264
Square_10;Cube_15;439.0;26.56988024711609
Square_10;5-Cube_0;556.0;21.50993847846985
Square_10;5-Cube_1;495.0;23.9960618019104
Square_10;5-Cube_2;481.0;22.183372020721436
Square_10;5-Cube_3;535.0;22.89281725883484
Square_10;5-Cube_4;547.0;22.031680583953857
Square_10;5-Cube_5;498.0;22.32986354827881
Square_10;5-Cube_6;595.0;20.574394464492798
Square_10;5-Cube_7;469.0;20.362392902374268
Square_10;10-Cube_0;453.0;31.783173322677612
Square_10;10-Cube_1;516.0;39.53489565849304
Square_10;10-Cube_2;632.0;36.52596163749695
Square_10;10-Cube_3;570.0;33.331674098968506
Square_10;10-Cube_4;578.0;23.541182279586792
Square_10;10-Cube_5;462.0;20.87305736541748
Square_10;10-Cube_6;508.0;22.007197380065918
Square_10;10-Cube_7;635.0;24.54552173614502
Square_10;Circle_0;584.0;22.319918632507324
Square_10;Circle_1;582.0;18.41337299346924
Square_10;Circle_2;555.0;19.1495623588562
Square_10;Circle_3;569.0;22.823768854141235
Square_10;Circle_4;614.0;20.51046323776245
Square_10;Circle_5;604.0;19.93915343284607
Square_10;Circle_6;583.0;19.617745399475098
Square_10;Circle_7;557.0;20.982311010360718
Square_10;Circle_8;517.0;21.306233882904053
Square_10;Circle_9;582.0;18.727817058563232
Square_10;Circle_10;511.0;21.340225219726562
Square_10;Circle_11;601.0;18.317636013031006
Square_10;Circle_12;554.0;25.595707654953003
Square_10;Circle_13;596.0;24.04664397239685
Square_10;Circle_14;578.0;20.67309594154358
Square_10;Circle_15;598.0;29.89334201812744
Square_10;Sphere_0;598.0;35.76721787452698
Square_10;Sphere_1;609.0;36.01853060722351
Square_10;Sphere_2;621.0;29.140419244766235
Square_10;Sphere_3;562.0;22.05000376701355
Square_10;Sphere_4;572.0;20.969953536987305
Square_10;Sphere_5;593.0;32.882333755493164
Square_10;Sphere_6;556.0;19.59857439994812
Square_10;Sphere_7;557.0;20.094367742538452
Square_10;Sphere_8;601.0;24.557899236679077
Square_10;Sphere_9;558.0;22.179300785064697
Square_10;Sphere_10;564.0;19.58251929283142
Square_10;Sphere_11;589.0;24.48506236076355
Square_10;Sphere_12;596.0;24.24358034133911
Square_10;Sphere_13;600.0;22.29175353050232
Square_10;Sphere_14;608.0;20.40999484062195
Square_10;Sphere_15;556.0;23.236613750457764
Square_10;Urn_0;557.0;23.720646619796753
Square_10;Urn_1;649.0;18.875380516052246
Square_10;Urn_2;609.0;17.678632497787476
Square_10;Urn_3;624.0;19.185539484024048
Square_10;Urn_4;661.0;33.35564613342285
Square_10;Urn_5;732.0;17.850881338119507
Square_10;Urn_6;601.0;16.979238510131836
Square_10;Urn_7;654.0;19.259948015213013
Square_10;Urn_8;574.0;23.773314476013184
Square_10;Urn_9;618.0;18.294366598129272
Square_10;Urn_10;630.0;18.11185908317566
Square_10;Urn_11;654.0;18.99410080909729
Square_10;Urn_12;681.0;17.434104919433594
Square_10;Urn_13;678.0;18.366647243499756
Square_10;Urn_14;594.0;18.491740703582764
Square_10;Urn_15;616.0;19.53786063194275
Square_10;Urn_16;774.0;14.232417821884155
Square_10;Urn_17;736.0;19.421905755996704
Square_10;Urn_18;643.0;35.36489129066467
Square_10;Urn_19;627.0;36.358089447021484
Square_10;Urn_20;642.0;33.11740303039551
Square_10;Urn_21;736.0;18.1640841960907
Square_10;Urn_22;597.0;17.940353870391846
Square_10;Urn_23;780.0;14.267126560211182
Square_10;Urn_24;692.0;16.60479187965393
Square_10;Urn_25;562.0;18.595351696014404
Square_10;Urn_26;679.0;23.551222562789917
Square_10;Urn_27;673.0;19.297122478485107
Square_10;Urn_28;617.0;21.004833221435547
Square_10;Urn_29;629.0;18.931334257125854
Square_10;Urn_30;612.0;16.36858296394348
Square_10;Urn_31;578.0;21.120478868484497
Square_10;Urn_32;678.0;20.724206686019897
Square_10;Urn_33;637.0;18.038134574890137
Square_10;Urn_34;625.0;23.109398365020752
Square_10;Urn_35;587.0;18.449383020401
Square_10;Urn_36;585.0;29.60025143623352
Square_10;Urn_37;568.0;27.53687882423401
Square_10;Urn_38;616.0;19.92896318435669
Square_10;Urn_39;804.0;16.958091974258423
Square_10;Urn_40;671.0;16.72108817100525
Square_10;Urn_41;595.0;18.783544063568115
Square_10;Urn_42;695.0;23.170088291168213
Square_10;Urn_43;682.0;16.110867261886597
Square_10;Urn_44;553.0;19.0855712890625
Square_10;Urn_45;628.0;18.472553968429565
Square_10;Urn_46;527.0;20.819788932800293
Square_10;Urn_47;549.0;18.925623893737793
Square_10;Mallows_0;621.0;20.75957727432251
Square_10;Mallows_1;569.0;30.47041082382202
Square_10;Mallows_2;705.0;30.603679895401
Square_10;Mallows_3;580.0;39.35482358932495
Square_10;Mallows_4;576.0;24.745168685913086
Square_10;Mallows_5;737.0;14.703235149383545
Square_10;Mallows_6;685.0;16.052568197250366
Square_10;Mallows_7;555.0;23.869304418563843
Square_10;Mallows_8;667.0;29.663941621780396
Square_10;Mallows_9;661.0;20.01722025871277
Square_10;Mallows_10;560.0;22.299715757369995
Square_10;Mallows_11;621.0;19.033289194107056
Square_10;Mallows_12;643.0;23.79641604423523
Square_10;Mallows_13;577.0;25.83813500404358
Square_10;Mallows_14;624.0;23.30148196220398
Square_10;Mallows_15;572.0;22.241769790649414
Square_10;Mallows_16;706.0;21.665225744247437
Square_10;Mallows_17;705.0;24.61188054084778
Square_10;Mallows_18;579.0;39.51586675643921
Square_10;Mallows_19;604.0;23.916821002960205
Square_10;Mallows_20;610.0;34.09150981903076
Square_10;Mallows_21;615.0;35.18673372268677
Square_10;Mallows_22;551.0;25.309354543685913
Square_10;Mallows_23;571.0;22.235196590423584
Square_10;Mallows_24;595.0;20.793214797973633
Square_10;Mallows_25;723.0;29.941397428512573
Square_10;Mallows_26;654.0;36.78898644447327
Square_10;Mallows_27;644.0;33.80319094657898
Square_10;Mallows_28;681.0;32.21730303764343
Square_10;Mallows_29;687.0;35.63349151611328
Square_10;Mallows_30;703.0;35.93287110328674
Square_10;Mallows_31;571.0;39.68523573875427
Square_10;Mallows_32;745.0;29.18411135673523
Square_10;Mallows_33;706.0;21.436413764953613
Square_10;Mallows_34;563.0;22.24178147315979
Square_10;Mallows_35;672.0;35.9608519077301
Square_10;Mallows_36;596.0;38.18722152709961
Square_10;Mallows_37;695.0;30.829843521118164
Square_10;Mallows_38;560.0;40.39713144302368
Square_10;Mallows_39;581.0;39.316139221191406
Square_10;Mallows_40;657.0;33.3524534702301
Square_10;Mallows_41;623.0;37.38407850265503
Square_10;Mallows_42;766.0;28.728922605514526
Square_10;Mallows_43;622.0;37.296778202056885
Square_10;Mallows_44;682.0;36.357712745666504
Square_10;Mallows_45;644.0;25.899908781051636
Square_10;Mallows_46;562.0;22.08354616165161
Square_10;Mallows_47;745.0;15.53074598312378
Square_10;UN_0;740.0;19.310790538787842
Square_10;UN_1;749.0;23.21545934677124
Square_10;UN_2;760.0;35.48531746864319
Square_10;UN_3;761.0;35.13022017478943
Square_10;ID;804.0;28.65599513053894
Square_10;AN;702.0;31.200405597686768
Square_10;UNSTA;713.0;38.97942137718201
Square_10;UNSTB;696.0;30.943618297576904
Square_10;UNSTC;702.0;21.647459745407104
Square_10;ST_0;705.0;21.0722815990448
Square_10;ST_1;701.0;20.458693265914917
Square_10;ST_2;696.0;20.127349138259888
Square_10;ST_3;709.0;20.21056294441223
Square_10;IDSTA;671.0;17.551061630249023
Square_10;IDSTB;710.0;20.423243284225464
Square_10;IDSTC;742.0;30.533055067062378
Square_10;IDAN_0;770.0;28.694778203964233
Square_10;IDAN_1;754.0;30.00151538848877
Square_10;IDAN_2;746.0;31.717963457107544
Square_10;IDAN_3;754.0;31.183640003204346
Square_10;IDAN_4;758.0;31.642287969589233
Square_10;IDAN_5;746.0;32.170583963394165
Square_10;IDAN_6;724.0;31.96611261367798
Square_10;IDAN_7;700.0;32.08095717430115
Square_10;IDAN_8;678.0;32.08370637893677
Square_10;IDAN_9;668.0;31.48318862915039
Square_10;IDAN_10;676.0;31.261256456375122
Square_10;ANUN_0;679.0;31.846412420272827
Square_10;ANUN_1;667.0;31.595889806747437
Square_10;ANUN_2;655.0;32.41021013259888
Square_10;ANUN_3;657.0;34.02714395523071
Square_10;ANUN_4;633.0;33.493160247802734
Square_10;ANUN_5;659.0;34.588215589523315
Square_10;ANUN_6;674.0;34.2414128780365
Square_10;ANUN_7;695.0;34.746684074401855
Square_10;ANUN_8;687.0;34.85364484786987
Square_10;ANUN_9;735.0;34.5706627368927
Square_10;ANUN_10;744.0;34.92222762107849
Square_10;Irish_0;624.0;37.33259463310242
Square_10;Irish_1;561.0;25.79393219947815
Square_10;Irish_2;611.0;22.188624620437622
Square_10;Irish_3;583.0;19.920684576034546
Square_10;Irish_4;541.0;20.879566431045532
Square_10;Irish_5;564.0;27.074254512786865
Square_10;Irish_6;624.0;23.402339458465576
