instance_id_1;instance_id_2;distance;time
Sphere_10;Urn_2;883.0;32.814173460006714
Sphere_10;Urn_3;574.0;23.75191330909729
Sphere_10;Urn_4;593.0;35.63218688964844
Sphere_10;Urn_5;1008.0;29.364203214645386
Sphere_10;Urn_6;869.0;17.71776556968689
Sphere_10;Urn_7;578.0;21.535123348236084
Sphere_10;Urn_8;798.0;17.356364727020264
Sphere_10;Urn_9;656.0;21.514503955841064
Sphere_10;Urn_10;814.0;35.34561014175415
Sphere_10;Urn_11;926.0;33.308528661727905
Sphere_10;Urn_12;833.0;35.24326252937317
Sphere_10;Urn_13;606.0;34.95752286911011
Sphere_10;Urn_14;768.0;36.24063301086426
Sphere_10;Urn_15;728.0;34.669591426849365
Sphere_10;Urn_16;1158.0;18.3153235912323
Sphere_10;Urn_17;1008.0;22.78286647796631
Sphere_10;Urn_18;627.0;25.74447536468506
Sphere_10;Urn_19;573.0;22.538936853408813
Sphere_10;Urn_20;1004.0;16.990485191345215
Sphere_10;Urn_21;1052.0;18.77053737640381
Sphere_10;Urn_22;725.0;22.253790378570557
Sphere_10;Urn_23;1164.0;15.626499652862549
Sphere_10;Urn_24;882.0;17.353211164474487
Sphere_10;Urn_25;596.0;23.499117374420166
Sphere_10;Urn_26;579.0;19.624284982681274
Sphere_10;Urn_27;621.0;19.71128487586975
Sphere_10;Urn_28;903.0;16.75765824317932
Sphere_10;Urn_29;613.0;23.13744592666626
Sphere_10;Urn_30;824.0;16.729737997055054
Sphere_10;Urn_31;674.0;22.54299783706665
Sphere_10;Urn_32;970.0;20.07319450378418
Sphere_10;Urn_33;845.0;37.66414260864258
Sphere_10;Urn_34;691.0;37.65377497673035
Sphere_10;Urn_35;699.0;36.77371954917908
Sphere_10;Urn_36;619.0;35.43748092651367
Sphere_10;Urn_37;716.0;35.76491665840149
Sphere_10;Urn_38;794.0;35.04588842391968
Sphere_10;Urn_39;1214.0;23.63473105430603
Sphere_10;Urn_40;673.0;21.321850538253784
Sphere_10;Urn_41;657.0;18.734008073806763
Sphere_10;Urn_42;593.0;18.13024926185608
Sphere_10;Urn_43;1038.0;18.916477918624878
Sphere_10;Urn_44;649.0;25.81349515914917
Sphere_10;Urn_45;656.0;17.901803731918335
Sphere_10;Urn_46;635.0;18.425548791885376
Sphere_10;Urn_47;635.0;21.148194074630737
Sphere_10;Mallows_0;617.0;26.677178621292114
Sphere_10;Mallows_1;715.0;42.1938910484314
Sphere_10;Mallows_2;1099.0;32.330636739730835
Sphere_10;Mallows_3;756.0;33.83293318748474
Sphere_10;Mallows_4;704.0;23.072973489761353
Sphere_10;Mallows_5;1143.0;16.93225407600403
Sphere_10;Mallows_6;1073.0;20.08646273612976
Sphere_10;Mallows_7;713.0;23.323219537734985
Sphere_10;Mallows_8;587.0;26.309804916381836
Sphere_10;Mallows_9;591.0;33.928149461746216
Sphere_10;Mallows_10;752.0;29.750157117843628
Sphere_10;Mallows_11;959.0;21.515430688858032
Sphere_10;Mallows_12;597.0;25.399624347686768
Sphere_10;Mallows_13;711.0;26.6243577003479
Sphere_10;Mallows_14;920.0;20.624861240386963
Sphere_10;Mallows_15;678.0;24.96129560470581
Sphere_10;Mallows_16;604.0;21.727123975753784
Sphere_10;Mallows_17;1099.0;33.439019441604614
Sphere_10;Mallows_18;829.0;42.561758041381836
Sphere_10;Mallows_19;906.0;37.21648454666138
Sphere_10;Mallows_20;612.0;41.0915048122406
Sphere_10;Mallows_21;963.0;34.15719437599182
Sphere_10;Mallows_22;739.0;47.858643770217896
Sphere_10;Mallows_23;683.0;40.71258234977722
Sphere_10;Mallows_24;867.0;43.554417848587036
Sphere_10;Mallows_25;1119.0;31.265979051589966
Sphere_10;Mallows_26;596.0;34.67469525337219
Sphere_10;Mallows_27;1016.0;36.217116594314575
Sphere_10;Mallows_28;1051.0;33.33650088310242
Sphere_10;Mallows_29;559.0;33.97343158721924
Sphere_10;Mallows_30;587.0;32.74936485290527
Sphere_10;Mallows_31;771.0;42.010807514190674
Sphere_10;Mallows_32;1155.0;29.311293125152588
Sphere_10;Mallows_33;596.0;29.650283336639404
Sphere_10;Mallows_34;711.0;23.143859148025513
Sphere_10;Mallows_35;596.0;30.647025108337402
Sphere_10;Mallows_36;606.0;23.885773181915283
Sphere_10;Mallows_37;1075.0;18.01682949066162
Sphere_10;Mallows_38;702.0;24.248549938201904
Sphere_10;Mallows_39;661.0;24.299068212509155
Sphere_10;Mallows_40;1027.0;18.766019105911255
Sphere_10;Mallows_41;611.0;20.083794832229614
Sphere_10;Mallows_42;1174.0;15.710363864898682
Sphere_10;Mallows_43;594.0;19.942042112350464
Sphere_10;Mallows_44;612.0;18.979442596435547
Sphere_10;Mallows_45;1018.0;22.22158169746399
Sphere_10;Mallows_46;732.0;26.631664514541626
Sphere_10;Mallows_47;1155.0;18.710968494415283
Sphere_10;UN_0;572.0;17.47631001472473
Sphere_10;UN_1;569.0;18.395858764648438
Sphere_10;UN_2;588.0;22.503629446029663
Sphere_10;UN_3;595.0;20.115262985229492
Sphere_10;ID;1214.0;14.658612966537476
Sphere_10;AN;724.0;17.857178449630737
Sphere_10;UNSTA;695.0;24.915252208709717
Sphere_10;UNSTB;812.0;22.230928897857666
Sphere_10;UNSTC;868.0;22.867850065231323
Sphere_10;ST_0;899.0;32.64355754852295
Sphere_10;ST_1;893.0;39.24434804916382
Sphere_10;ST_2;892.0;27.05808687210083
Sphere_10;ST_3;901.0;21.241514444351196
Sphere_10;IDSTA;1007.0;21.401071071624756
Sphere_10;IDSTB;1080.0;19.333869218826294
Sphere_10;IDSTC;1128.0;16.544783115386963
Sphere_10;IDAN_0;1114.0;14.402498483657837
Sphere_10;IDAN_1;1050.0;15.336142539978027
Sphere_10;IDAN_2;994.0;16.136120319366455
Sphere_10;IDAN_3;932.0;19.55822515487671
Sphere_10;IDAN_4;880.0;26.07615852355957
Sphere_10;IDAN_5;832.0;33.176016330718994
Sphere_10;IDAN_6;794.0;33.720216274261475
Sphere_10;IDAN_7;768.0;32.39724802970886
Sphere_10;IDAN_8;746.0;31.493731021881104
Sphere_10;IDAN_9;730.0;31.003455638885498
Sphere_10;IDAN_10;724.0;30.21502661705017
Sphere_10;ANUN_0;679.0;30.60642671585083
Sphere_10;ANUN_1;635.0;21.88536238670349
