instance_id_1;instance_id_2;distance;time
Circle_11;Urn_47;690.0;19.141103744506836
Circle_11;Mallows_0;742.0;20.39219832420349
Circle_11;Mallows_1;848.0;23.580711364746094
Circle_11;Mallows_2;1206.0;16.122771978378296
Circle_11;Mallows_3;883.0;23.51570415496826
Circle_11;Mallows_4;841.0;25.794907569885254
Circle_11;Mallows_5;1248.0;15.122693061828613
Circle_11;Mallows_6;1182.0;17.609327793121338
Circle_11;Mallows_7;862.0;21.983304262161255
Circle_11;Mallows_8;732.0;21.69805073738098
Circle_11;Mallows_9;726.0;28.941580772399902
Circle_11;Mallows_10;885.0;41.032291412353516
Circle_11;Mallows_11;1070.0;35.93213200569153
Circle_11;Mallows_12;720.0;36.050806760787964
Circle_11;Mallows_13;854.0;24.285385131835938
Circle_11;Mallows_14;1029.0;21.400086402893066
Circle_11;Mallows_15;805.0;22.962858200073242
Circle_11;Mallows_16;741.0;18.745776414871216
Circle_11;Mallows_17;1206.0;18.4344265460968
Circle_11;Mallows_18;956.0;29.629204511642456
Circle_11;Mallows_19;1031.0;37.33530950546265
Circle_11;Mallows_20;753.0;33.30901861190796
Circle_11;Mallows_21;1064.0;36.55990934371948
Circle_11;Mallows_22;866.0;34.18211603164673
Circle_11;Mallows_23;826.0;24.141635179519653
Circle_11;Mallows_24;992.0;21.15210747718811
Circle_11;Mallows_25;1224.0;19.19111204147339
Circle_11;Mallows_26;719.0;21.083359479904175
Circle_11;Mallows_27;1123.0;22.281648635864258
Circle_11;Mallows_28;1162.0;18.108203649520874
Circle_11;Mallows_29;696.0;35.27823543548584
Circle_11;Mallows_30;732.0;41.23350238800049
Circle_11;Mallows_31;898.0;36.354960203170776
Circle_11;Mallows_32;1260.0;15.51808762550354
Circle_11;Mallows_33;723.0;19.711631536483765
Circle_11;Mallows_34;850.0;24.2347469329834
Circle_11;Mallows_35;719.0;19.71091604232788
Circle_11;Mallows_36;757.0;29.284838914871216
Circle_11;Mallows_37;1184.0;30.95216131210327
Circle_11;Mallows_38;831.0;22.361781358718872
Circle_11;Mallows_39;802.0;21.31871247291565
Circle_11;Mallows_40;1134.0;18.4184308052063
Circle_11;Mallows_41;756.0;31.136282920837402
Circle_11;Mallows_42;1279.0;28.67167901992798
Circle_11;Mallows_43;743.0;36.45765519142151
Circle_11;Mallows_44;741.0;36.66433262825012
Circle_11;Mallows_45;1127.0;34.696810483932495
Circle_11;Mallows_46;865.0;41.04506778717041
Circle_11;Mallows_47;1260.0;29.88341212272644
Circle_11;UN_0;691.0;34.142558097839355
Circle_11;UN_1;710.0;23.564769983291626
Circle_11;UN_2;725.0;18.2304949760437
Circle_11;UN_3;714.0;19.8367121219635
Circle_11;ID;1319.0;14.196711540222168
Circle_11;AN;403.0;15.40581464767456
Circle_11;UNSTA;834.0;26.317384719848633
Circle_11;UNSTB;937.0;23.300705194473267
Circle_11;UNSTC;991.0;23.288804531097412
Circle_11;ST_0;1014.0;27.087479829788208
