instance_id;value;time
Impartial Culture_0;1.2743329712779687;32.257400035858154
Impartial Culture_1;1.2811896238946845;32.45357418060303
Impartial Culture_2;1.3112101722890506;30.97673726081848
Impartial Culture_3;1.2729831806995067;32.57783651351929
Impartial Culture_4;1.3018286560281453;32.145307779312134
Impartial Culture_5;1.265907985719125;30.17052149772644
Impartial Culture_6;1.2734361835286971;30.32714581489563
Impartial Culture_7;1.2712357379901082;30.21311902999878
Impartial Culture_8;1.288148581229125;28.930118083953857
Impartial Culture_9;1.2937896449853548;33.03912854194641
Impartial Culture_10;1.2824186761723104;29.261470317840576
Impartial Culture_11;1.2869793387845;29.646347761154175
Impartial Culture_12;1.2838976817395562;31.21327805519104
Impartial Culture_13;1.272866806321592;30.89258337020874
Impartial Culture_14;1.2756291107846356;32.18002915382385
Impartial Culture_15;1.2793969148162356;32.36314129829407
SP by Conitzer_0;0.5100530507533233;13.599722146987915
SP by Conitzer_1;0.5145859013869148;12.090652704238892
SP by Conitzer_2;0.4851964183197017;15.126930952072144
SP by Conitzer_3;0.510260441528518;16.948996543884277
SP by Conitzer_4;0.5169734061380465;9.950062036514282
SP by Conitzer_5;0.5092283261979267;10.815854549407959
SP by Conitzer_6;0.5038659500263499;13.278294324874878
SP by Conitzer_7;0.49278338691487655;12.488404750823975
SP by Conitzer_8;0.5116313106000987;14.411608457565308
SP by Conitzer_9;0.5037368225823508;13.141940116882324
SP by Conitzer_10;0.5113306497087586;13.625724077224731
SP by Conitzer_11;0.5024931278341999;12.403878927230835
SP by Conitzer_12;0.5184844065153505;13.419814586639404
SP by Conitzer_13;0.49495821817134694;12.539796113967896
SP by Conitzer_14;0.5073543319481911;12.200820684432983
SP by Conitzer_15;0.498475684065005;9.831161260604858
SP by Walsh_0;0.37231232205840986;18.69133996963501
SP by Walsh_1;0.3955276045728517;18.3807692527771
SP by Walsh_2;0.39287545473874225;19.76298952102661
SP by Walsh_3;0.39846948074761224;19.46988868713379
SP by Walsh_4;0.3828058857350014;19.768516540527344
SP by Walsh_5;0.40141410947692135;19.51801586151123
SP by Walsh_6;0.40007078351776987;19.023847818374634
SP by Walsh_7;0.36235002844437825;19.374916076660156
SP by Walsh_8;0.41914016322789127;20.009677171707153
SP by Walsh_9;0.412062761906526;19.93332815170288
SP by Walsh_10;0.39029877493604653;20.023991346359253
SP by Walsh_11;0.38963483950822514;19.75747537612915
SP by Walsh_12;0.38251902885785033;19.264944791793823
